PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI
13.21,26.26,4.5,20.22,14.07,10.32,0.27,6.21,15.7,0.39,4.02,37
17.97,40.97,5.45,26.02,17.84,11.15,0.28,6.88,15.88,0.68,4.67,42
16.12,39.28,5.46,25.58,17.67,11.51,0.31,6.66,21.52,0.54,4.5,58
11.04,20,5.27,21.19,15.02,17.01,0.37,8.75,16.13,0.52,3.67,72
12.14,26.59,4.39,20.54,14,9.09,0.26,6.46,14.86,0.42,2.55,38
14.13,36.01,4.36,22.64,15.15,13.41,0.27,6.95,13.58,0.8,4.43,33
14.39,38.34,4.55,21.97,15.57,9.65,0.26,7.32,14.75,0.59,2.8,45
12.58,32.59,4.27,22.18,14.61,17.89,0.31,9.52,13.12,0.88,3.02,37
19.61,51.45,2.81,23.18,14.44,13.67,0.3,9.11,15.35,0.69,5.28,41
19.54,54.49,3.74,22.42,14.56,27.32,0.28,9.22,14.36,0.55,2.92,55
17.69,53.6,4.08,21.69,14.24,14.25,0.26,7.41,15.37,0.48,3.01,49
15.64,44.78,4.72,21.03,14.68,12.57,0.32,5.87,15.58,0.44,4.52,54
17.88,53.74,5.11,20.4,14.67,13.38,0.26,6.55,16.66,0.41,4.14,52
14.41,42.62,9.34,20.64,18.69,13.72,0.29,7.06,16.19,0.43,4.26,54
14.52,43.56,7.62,24.38,18.52,13.04,0.27,6.46,17.72,0.46,3.91,54
18.23,55.98,8.1,22.38,18.1,16.11,0.28,6.09,18.44,0.51,4.03,53
26.09,74.2,5.93,28.86,19.71,20.93,0.38,7.2,16.26,0.53,5.19,72
26.02,84.97,5.11,25.61,17.39,25.84,0.32,6.79,17.7,0.73,3.83,87
19.21,66.84,5.24,25.13,17.24,22.86,0.27,6.8,17.22,0.59,3.96,73
21.88,75.6,4.48,25.54,16.46,13.51,0.28,6.2,16.38,0.71,6.64,72
25.77,76.03,6.01,27.27,18.33,14.81,0.36,6.61,13.63,1.23,8.76,72
30.8,101.48,6.15,28.85,19.13,16.33,0.31,7.02,15.42,1.59,10.31,92
23.43,76.16,5.63,25.39,17.64,18.24,0.28,6.63,16.46,0.8,6.36,90
20.2,55.76,5.68,27.06,18.56,13.47,0.31,6.37,16.05,0.78,5.48,66
26.91,71.45,5,23.75,16.3,18.49,0.29,7.05,16.55,0.71,3.87,72
18.92,55.72,4.71,24.24,16.08,16.94,0.3,8.15,13.97,0.54,3.37,54
16.17,46.48,4.84,24.82,16.46,23.83,0.28,7.42,13.81,0.55,3.96,53
18.07,37.67,8.38,27.7,21,14.77,0.36,5.9,12.64,1.04,13,49
17.09,41.09,6.04,24.89,17.3,17.35,0.31,6.07,14.98,0.76,10.03,48
16.39,29.84,7.35,24.46,18.46,16.95,0.28,6.09,11.86,0.65,5.23,43
11.98,28.35,6.15,18.71,14.38,22.8,0.31,6.15,14.52,0.68,3.91,47
11.66,24.68,5.61,17.79,13.61,15.41,0.32,6.65,13.69,0.43,2.71,42
16.97,46.65,8.16,27.16,20.02,13.27,0.31,7.29,10.2,0.84,7.87,41
22.11,68.81,4.1,17.62,12.18,23.04,0.35,10.13,11.99,0.65,3.64,65
7.78,10.87,3.77,19.87,13.35,11.71,0.3,5.69,15.01,0.49,1.88,40
18.56,46.57,4.25,20.71,14.14,11.21,0.3,7.17,18.05,0.39,2.55,35
15.3,41.14,4.16,17.73,12.67,13.6,0.29,8,18.6,0.36,2.64,44
15.28,34.82,11.75,24.8,21.07,15.8,0.32,6.84,15.02,0.76,4.1,48
13.19,31.47,5.97,21.95,15.99,17.78,0.27,5.98,14.53,0.5,2.58,47
10.08,23.02,5.47,19.61,14.4,14.88,0.25,6.73,14.24,0.44,1.95,34
10.33,29.62,6.19,22.71,16.5,12.65,0.29,8.08,13.14,0.35,2.27,39
12.51,38.94,6.62,23.7,17.2,16.78,0.29,8.73,11.2,0.62,2.32,40
14.36,56.52,5.88,24.14,16.98,18.06,0.31,8.55,12.62,0.76,3.43,48
15.34,55.37,7.06,25.68,18.74,16.07,0.29,7.55,12.26,0.74,5.4,52
14.61,45.18,5.98,24.79,17.43,18.28,0.27,7.85,11.18,0.53,3.42,50
15.31,40.27,9.65,27.1,21.01,13.22,0.3,7.61,9.29,0.81,3.76,48
16.51,45.72,6.63,27.6,19.35,10.85,0.28,6.97,12.08,3.66,9.47,48
20.98,64.42,6.11,26.87,18.67,12.12,0.29,8.39,15.33,0.87,6.02,53
24.66,82.96,7.02,26.52,19.13,11.46,0.29,8.85,18.68,1.15,11.2,68
22.43,75.11,6.2,27.25,18.9,10.92,0.3,7.13,15.88,1.46,18.24,77
23.16,71.26,6.01,26.37,18.32,10.23,0.31,8.74,15.43,1.49,14.86,70
18.51,47.92,7.14,25.86,19.12,13.55,0.34,6.4,14.04,1.16,11.12,50
15.84,39.37,7.38,23.73,18.24,21.2,0.34,7.13,13.7,0.83,5.4,48
20.36,66.88,7.58,25.6,19.27,14.84,0.31,7.74,13.86,1.35,11.11,50
27.05,87.39,5.13,26.36,17.59,11.1,0.38,8.05,14.3,1.77,14.34,72
25.36,83.21,4.74,26.76,17.54,12.31,0.31,7.84,14.29,1.66,17.85,76
25.42,79.97,5.01,22.74,15.82,14.25,0.32,7.79,17.95,1.21,10.1,82
21.61,55.67,4.94,18.35,13.78,16.15,0.33,9.3,19.94,0.5,4.43,62
34.85,91.9,9.53,24.19,20.62,13.82,0.42,8.8,23.55,1.1,9.66,79
38.35,94.94,6.64,32.15,22.32,13.3,0.46,7.75,27.14,2.14,19.72,86
33.85,66.55,7.83,38.45,26.5,13.33,0.57,6.42,25.02,2.2,19.46,79
35.06,53.38,10.31,35.45,26.63,15.82,0.59,5.67,20.9,1.91,14.05,71
41.83,77.55,11.55,36.44,28.14,13.71,0.6,6,21.97,3.3,34.71,78
42.24,85.86,5.8,36.56,23.67,13.25,0.53,7.04,30.31,2.82,32.63,85
43.69,89.53,6.25,36.45,24.05,14.45,0.51,6.77,27.22,2.99,37.23,92
48.98,89.05,8.74,33.93,24.38,21.78,0.5,7.78,22.86,3.04,28.66,101
35.58,61.65,4.05,22.67,14.98,18.61,0.41,8.41,24.49,1.45,9.79,85
39.68,63.97,5.07,25.48,17.48,14.17,0.45,6.81,21.89,1.45,19.66,68
38.6,84.63,6.3,31.56,20.98,16.06,0.45,6.9,21.57,2.1,24.43,79
40.88,97.71,3.8,30.3,18.92,13.54,0.42,7.14,23.53,1.48,17.65,81
37.91,78.9,5.26,27.55,17.69,22.26,0.38,8.39,21.72,1.37,6.3,91
27.29,58.1,3.66,23.11,14.88,15.98,0.34,6.23,27.07,0.69,3.53,62
32.25,62.49,3.76,27.46,17.34,14.76,0.44,6.13,28.19,1.06,7.74,65
34.94,68.68,7.01,36.88,25.03,12.23,0.62,5.85,21.51,1.73,9.9,62
41.46,86.95,10.7,38.18,28.61,14,0.66,6.42,20.19,2.47,23.18,84
53.68,107.41,19.37,44.83,39.13,17.8,0.8,8.2,16.94,4.16,37.37,108
43.09,78.57,7.32,36.52,24.46,15.36,0.54,6.93,24.45,2.37,20.49,95
45.92,99.06,12.36,38.03,29.38,16.4,0.58,7.03,15.53,3.95,35.75,92
55.39,107.62,18.14,38.38,33.21,18,0.64,7.08,17.26,4.27,41.79,100
67.69,129.23,17.39,37.28,32.15,22.86,0.62,9.16,24.96,5.97,47.79,118
63.16,122.8,6.21,38.16,24.9,17.1,0.5,7.78,23.41,2.92,29.8,128
37.8,80.37,8.25,33.16,23.67,14.39,0.49,5.89,22.58,2.42,20.15,94
36.5,79,5.25,32.41,21.14,13.47,0.45,5.74,23.91,1.66,15.38,72
39.63,85.85,6.61,33.83,22.06,14.36,0.45,5.14,24.63,2.19,17.12,79
39.8,103.38,5.91,34.47,22.39,13.88,0.43,6.26,29.57,2.91,19.13,84
56.36,136.25,7.79,42.33,27.18,15.35,0.56,8.43,29.21,4.05,31.53,109
65.91,139.95,5.65,39.75,25.24,16.63,0.5,6.99,29.27,3.02,29.46,124
64.44,144.33,6.46,40.33,25.58,15.8,0.56,9.45,28.65,3.34,35.14,130
60.07,146.71,8.4,46.53,31,18.89,0.54,17.26,23.73,5.46,56.11,124
56.5,150.65,7.83,48.32,31.61,15.44,0.48,13.82,21.94,4.33,39.8,128
52.63,148.36,5.23,43.03,26.79,22.61,0.46,14.89,25.52,3.68,29.56,120
54.39,132.24,6.33,42.79,26.64,18.36,0.53,13.5,27.9,3.35,36.12,121
58.56,130.27,13.85,46.54,34.65,15.35,0.64,10.8,21.39,4.92,45.43,118
54.35,111.45,6.53,36.76,24.31,14.78,0.47,9.08,27.41,4,40.2,108
58.24,107.55,4.47,35.21,25.04,14.13,0.53,9.14,28.29,3.18,33.54,100
53.26,90.41,6.11,32.39,20.97,13.5,0.46,4.76,26.04,2.71,25.89,105
41.03,53.89,6.99,34.67,23.8,12.6,0.58,4.21,19.11,1.99,15.05,83
40.35,57.72,6.18,31.81,21.6,11.42,0.55,3.64,21.12,1.76,15.32,73
43.99,80.57,9.66,37.92,26.85,9.8,0.52,3.92,24.15,2.14,15.35,74
58.44,128.56,8.23,47.2,31.47,12.06,0.68,6.19,26.5,3.78,34.82,105
61.34,131.27,6.33,44.57,28.44,11.97,0.61,5.23,26.96,2.41,26.89,119
66.82,144.33,10.4,51.4,35.41,17.06,0.72,9.47,27.86,3.99,40.01,125
67.12,139.91,5.57,45.12,28.2,12.98,0.67,6.04,30.64,3.35,25.37,133
67.52,125.13,5.09,46.11,28.34,15.3,0.89,6.88,28.14,3.46,41.47,142
60.72,124.74,8.06,45.35,30.25,10.89,0.61,8.39,28.84,3.58,29.89,128
48.68,123.62,6.28,47.97,30.17,8.4,0.46,11.76,31.72,3.17,27.27,107
57.44,145.22,13.24,60.75,42.38,10.5,0.68,16.45,27.8,6.3,54.43,117
56.51,134.88,10.74,46.84,33.18,12.03,0.55,14.29,36.66,6.21,60.02,120
56.02,130.4,4.14,46.3,27.61,10.69,0.5,19.41,41.62,5.25,52.36,110
57.32,121.32,5.54,47.35,28.61,11.99,0.58,14.14,41.46,5.31,42.2,115
56.98,120.91,8.65,47.69,32.11,11.49,0.56,14.98,34.51,4.83,33.6,117
50.87,109.17,9.71,45.19,30.38,11.95,0.59,11.42,26.9,3.91,32.09,106
34.07,76.12,8.83,37.54,25.92,11.79,0.56,6.15,19.95,3.24,28.26,86
25.96,59.8,6.81,32.84,22.01,10.51,0.48,4.13,23.14,1.89,11.06,58
24.88,48.95,4.85,30.95,20.14,9.51,0.51,3.89,25.91,1.44,10.1,55
32.8,68.87,5.38,36.41,23.46,8.99,0.53,4.62,27.53,1.86,10.96,64
44.66,94.97,5.82,39.76,25,9.87,0.58,5.76,31.15,2.59,16.8,80
54.63,103.16,4.8,38.84,23.63,10.34,0.52,8.73,34.91,2.23,16.75,95
59.82,109.93,3.82,35.89,21.32,10.25,0.55,7.39,41,1.83,8.74,107
64.36,125.75,4.45,42.33,25.9,9.96,0.54,10.52,36.77,2.96,23.02,114
69.5,136.07,4.22,44.02,26.57,10.22,0.58,16.11,42.35,3.67,27.46,129
61.15,129.81,4.84,44.85,27.54,9.52,0.58,18.58,44,3.89,39.61,131
62.68,148.54,7.17,50.55,31.73,9.49,0.58,27.46,43.16,5.14,38.79,127
66.08,150.01,10.08,56.68,37.98,11.75,0.68,32.99,34.36,6.78,53.46,134
67.28,159.01,10.49,60.17,39.93,12.04,0.76,28.68,35.17,6.23,54.91,139
58.4,140.37,9.82,52.31,35.35,11.78,0.73,23.55,30.37,4.71,39.56,133
46.2,115.57,7.78,45.12,29.83,12.59,0.61,14.26,25.38,4.55,37.94,118
23.09,59.77,6.46,32.04,21.93,11.7,0.47,4.64,20.36,1.68,11.13,76
19.06,50.4,7.14,29.19,20.29,9.77,0.43,4.63,18.99,1.2,8.96,57
26.04,61.77,5.61,32.18,21.29,9.11,0.45,4.53,21.05,1.3,7.29,53
52.12,112.36,7.09,43.52,27.66,9.7,0.58,9.77,29.47,3.02,24.34,86
63.08,139.98,5.82,44.09,27.7,9.74,0.58,13.92,36.71,3.66,32.4,129
66,137.89,4.81,46.07,28.06,9.64,0.6,9.72,34.42,2.57,17.72,131
71.81,147.11,7.22,47.8,30.04,10.43,0.65,15.7,32.72,4.48,30.82,133
72.98,155.13,8.56,53.95,34.44,10.78,0.72,15.99,36.63,4.52,37.53,148
69.28,149.67,4.95,50.29,30.48,9.59,0.64,16.75,46.4,3.27,30.13,140
63.01,150.75,5.59,53.44,32.61,8.97,0.67,18.36,44.11,4.19,40.63,135
69.91,152.94,6.32,59.24,35.57,10.25,0.74,11.85,41.07,3.59,20.25,138
73.48,155.16,6.86,59.43,36.14,11.11,0.77,8.85,43.73,3.45,15.27,142
72.26,153.14,11.19,65.02,43.12,11.13,0.81,14.12,34.93,5.26,36.89,146
67.69,145.96,7.06,56.72,34.75,10.92,0.67,20.32,40.48,5.29,41.06,139
69.94,147.06,6.95,56.11,35.06,10.94,0.72,13.09,35.54,3.57,27.45,135
71.17,145.82,7.24,52.98,33.02,12.06,0.74,9.29,34.25,3.22,20.7,137
74.62,145.29,5.43,48.78,30.02,12.31,0.75,7.79,36.37,3.01,16.07,140
77.72,147.65,6.32,47.55,29.22,12.49,0.76,8.53,37.26,3.19,21.43,154
67.3,118.13,3.28,40.48,24.04,11.3,0.7,5.66,33.84,2.13,9.26,146
62.87,111.3,5.26,41.39,25.89,11.58,0.74,4.21,29.75,2.39,12.49,123
61.66,92.8,3.74,32.11,19.87,11.09,0.64,4.65,31.2,2.35,12.22,108
76.14,122.93,4.44,34.16,20.56,12.1,0.71,4.23,36.84,2.47,9.73,132
78.36,131.2,4.34,33.76,20.26,9.87,0.74,5.66,36.66,1.63,7.35,159
77.94,132.25,4.06,30.74,18.63,10.81,0.63,5.63,36.29,1.29,6.15,161
76.22,145.09,4.87,39.51,24.48,13.3,0.73,7.25,31.26,2.8,19.03,158
74.78,134.84,3.74,36.07,21.92,11.93,0.68,5.85,36.7,2.23,11.58,153
74.19,123.7,3.87,37.39,22.72,11.45,0.67,4.46,34.73,2.4,13.27,145
74.48,119.8,4.96,41.82,25.98,13.69,0.8,6.86,24.87,3.65,27.29,144
75.15,134.26,4.81,38.42,24.05,12.75,0.62,13.68,37.42,3.48,29.08,157
76.15,149.24,4.2,39.24,23.25,11.76,0.61,16.29,49.21,4.19,29.84,151
59.61,95.42,3.61,33.95,20.68,10.46,0.53,12.91,34.28,3.79,25.71,141
22.35,34.08,5.64,29.09,19.52,9.2,0.4,9.12,20.98,2.48,32.46,67
32.77,62.25,6.1,33.97,22.61,8.77,0.47,9.12,23.73,2.26,23.38,54
44.72,93.15,10.97,43.69,30.84,9.49,0.67,11.57,22.1,2.87,33.51,76
55.1,107.95,6.18,48.47,30.3,10.79,0.64,12.56,27.57,3.25,34.17,104
72.66,139.71,5.48,52.59,31.84,13.22,0.67,10.82,36.75,3.49,30.97,127
78.01,138.69,5.23,41.45,25.43,16.4,0.68,7.12,42.72,2.6,17.11,151
76.81,154.46,3.25,44.67,25.96,13.72,0.68,10.6,34.26,3.67,25.64,159
73.18,149.61,3.91,46.1,26.91,12.02,0.61,8.93,43.56,3.39,25.34,153
67.91,119.15,5.14,36.25,23.04,12.18,0.69,6.85,39.08,1.84,11.39,136
68.06,134.16,7.16,38.87,25.8,13.96,0.63,10.27,28.38,2.61,19.67,126
64.1,138.43,6.93,44.84,28.62,13.36,0.62,16.12,36.78,3.63,25.25,131
68.76,140.93,6.88,44.93,28.59,13.17,0.62,20.66,45.65,4.24,34.16,132
71.7,142.41,7.93,45.42,29.77,14.25,0.67,17.59,44.23,3.83,29.95,139
65.24,136.91,10.12,52.86,35.35,12.52,0.7,19.97,38.19,4.51,31.48,134
66.79,143.42,15.13,63.82,45.22,13.84,0.94,22.51,31.99,5.59,38.44,132
71.55,153.99,19.02,67.44,50.15,14.81,1.03,13.44,33.44,3.7,21.41,133
69.7,146.69,17.18,67.01,48.67,17.38,0.97,13.01,32.47,3.85,29.59,141
75.25,158.34,13.81,63.58,44.19,18.99,0.88,12.51,34.39,3.3,19.38,142
73.03,140.13,7.3,50.4,32.05,17.23,0.78,8.17,40.43,2.17,10.09,148
77.71,153.78,6.07,40.96,26.12,18.85,0.73,6.61,46.03,2.14,8.52,149
76.5,157.71,11.3,49.16,34.49,17.3,0.76,9.93,40.13,3.22,20.89,155
73.78,165.61,14.97,62.35,44.33,20.56,0.92,15.09,27.73,4.47,39.4,151
74.7,164.93,18.53,71.55,51.58,18.51,0.94,24.2,28.57,6.74,51.33,146
75.43,161.34,9.06,64,40.41,19.24,0.82,15.91,34.38,4.14,26.42,146
75.77,143.85,3.95,47.6,27.71,20.95,0.74,6.42,39.24,2.5,14.29,153
78.62,146,3.45,39.74,23.07,21.51,0.68,5.24,40.02,2.27,9.16,154
72.03,120.93,3.27,37.2,22.02,19.45,0.62,4.84,40,1.79,7.86,154
74.37,132.9,3.09,39.21,23.01,19.81,0.66,5.55,37.84,2.17,8.85,146
75.13,145.13,3.24,42.04,24.66,23.37,0.75,10.91,35.6,3.68,26.28,147
75.55,150.46,4.44,44.72,27.09,22.12,0.74,13.59,35.82,3.4,23.92,152
73.51,156.89,7.91,57.06,35.9,22.61,0.83,9.96,30.21,3.69,34.31,150
75.34,154.77,5.36,53.23,31.9,23.79,0.78,9.28,30.69,3.26,25.86,148
78.12,159.37,4.02,51.49,30.41,22.85,0.72,11.05,31.88,3.2,23.24,153
70,148.16,6.89,58.07,36.2,20.39,0.76,11.84,29.49,3.67,32.62,155
66.4,129.97,4.63,46.24,28.09,19.07,0.68,6.44,33.19,2.46,12.2,132
47.29,93.9,5.79,33.37,21.82,15.8,0.46,5.3,32.82,1.24,6.16,105
60.93,106.81,2.98,37.74,22.14,18.07,0.53,4.71,33.93,1.64,9.02,105
59.22,112.52,4.03,40.03,23.4,18.59,0.58,5.47,29.43,1.58,7.54,112
36.51,80.89,2.97,29.33,17.72,16.06,0.46,4.8,26.51,1.01,3.99,96
36.21,62.98,3.29,28.89,17.8,16.55,0.52,6.04,23.49,1.96,10.58,73
51.29,74.22,6.08,32.05,21.7,21.41,0.55,9.21,13.14,3.67,27.18,72
71.62,104.9,5.27,38.41,24.51,17.74,0.62,10.45,18.86,4.28,35.42,124
64.42,114.66,5.12,39.62,24.96,17.1,0.54,12.83,29.15,4.02,35.12,136
55.6,118.88,4.74,49.58,29.88,15.05,0.57,16.51,33.69,3.79,32.83,108
63.8,121.95,5.22,51.35,31.26,17.81,0.66,9.26,29.69,2.71,17.9,114
66.44,115.34,3.97,45.36,27.13,17.81,0.64,5.43,34.07,2.09,11.14,131
62.22,117.17,3.93,47.27,28.11,16.59,0.64,6.77,29.72,2.03,13.09,118
60.26,107.15,3.47,41.85,24.88,17.74,0.59,5.07,34.63,1.89,10.08,120
63.75,115.35,3.44,42.48,25,18.18,0.64,5.28,38.6,1.94,7.39,110
63.26,120.36,3.35,45.85,26.85,16.95,0.67,7.07,38.11,2.34,11.62,115
68.06,130.57,4.64,45.84,27.64,17.45,0.71,6.27,34.76,1.91,12.52,130
58.46,110.45,2.62,35.49,20.66,16.3,0.54,6.17,40.27,1.18,5.4,120
58.24,133.58,8.67,48.41,32.58,14.22,0.64,10.22,29.95,2.11,18.41,114
55.67,157.47,7.5,43.21,28.81,15.07,0.59,13.22,35.28,3.19,31.91,128
58.82,162.47,3.61,39.43,22.94,17.78,0.54,28.83,34.46,2.59,26.09,130
58.64,119.01,2.34,35.55,20.66,19.22,0.57,7.38,32.49,1.76,11.69,118
64.14,119.19,3.96,46.13,27.17,15.79,0.63,5.18,30.71,1.79,7.94,122
64.94,137.41,3.93,56.54,33.09,13.74,0.65,6,29.39,2.02,10.03,130
62.79,128.51,5.08,47.79,29.37,16.03,0.68,4.32,35.52,1.79,8.47,127
38.84,86.91,3.95,38.74,23.07,13.93,0.54,3.41,28.5,0.94,4.27,102
48.34,103.18,8.06,46.78,30.37,18.61,0.64,8,28.7,2.12,19.35,91
45.12,94.43,4.42,44.87,27.3,18.23,0.55,6.81,26.53,2.15,18.63,101
65.14,136.33,10.09,51.92,34.94,19.36,0.73,9.02,34.67,3.47,28.29,109
55.8,113.45,4,38.85,23.75,14.51,0.56,5.59,31.04,1.73,11.39,123
35.07,79.95,4.53,31.3,19.71,12.87,0.47,3.81,22.5,0.86,4.36,87
39.32,89.56,4.07,35.72,22.13,12.13,0.54,4.09,27.44,1.09,6.5,82
44.63,107.69,4.93,43.43,26.97,14.51,0.64,5.25,29.65,1.31,6.53,94
57.13,133.36,4.92,51.31,31.15,17.74,0.71,6.7,32.58,2,16.22,115
46.64,104.32,4.04,39.75,24.27,12.82,0.57,5.81,33.16,1.54,11.14,114
49.41,119.44,2.39,37.02,21.5,14.39,0.52,11.5,35.68,1.88,15.46,100
54.83,136.81,5.65,46.58,28.73,16.45,0.58,11.07,28.01,4.61,31.48,117
57.06,126.1,5.27,44.72,27.78,19.6,0.62,11.17,25.47,3.11,31.11,111
50.34,127.96,3.77,37.89,23.07,14.67,0.52,9.8,29.24,2.25,24.56,112
55.59,129.12,5.27,45.3,27.68,14.27,0.6,9.83,26.37,1.95,16.23,120
33.05,72.5,4.5,30.47,18.95,12.6,0.44,3.78,23.5,1.44,5.96,85
35.27,68.92,3.83,28.79,17.94,10.72,0.5,4.01,25.1,1.11,6.54,68
40.97,95.61,3.81,34.92,21.47,12.87,0.6,8.92,33.65,1.62,13.82,80
59.27,160.94,4.66,42.82,26.36,13.75,0.64,14.57,26.83,3.46,36.86,117
62.5,160.54,6.31,51.51,32.23,20.35,0.74,20.09,32.22,4.28,45.07,136
66.8,166.23,9.08,57.64,37.6,23.55,0.88,23.3,36.21,6.73,58.97,143
66.34,154.68,4.56,45.68,27.4,19.37,0.67,13.99,32.16,3.23,28.93,143
49.68,118.38,5.08,39.57,24.61,15.47,0.62,5.59,26.07,1.54,11.43,122
45.2,108.68,5.39,32.1,21.43,14.75,0.44,4.96,26.28,0.92,5.87,102
36.59,95.23,5.19,29.5,19.8,12.63,0.41,4.82,26.75,0.9,5.38,92
40.84,105.87,4.43,30.23,19.1,12.65,0.41,5.24,29,1.15,8.04,97
41.23,112.41,3.02,30.87,18.66,10.46,0.5,5.42,35.6,1.14,7.24,101
41.63,110.33,3.87,34.6,20.9,10.64,0.44,7.95,32.13,1.28,9.19,101
48.94,121.89,4.66,35.69,22.04,14.58,0.57,9.87,32.17,1.41,9.95,104
39.06,110,3.66,31.2,18.97,12.57,0.71,5.68,33.27,1.73,6.18,101
37.73,95.18,3.61,31.16,19.29,14.01,0.54,4.56,25.92,0.97,6.08,97
39.82,102.44,3.39,36.09,21.62,14.37,0.57,7.62,30.19,1.4,11.28,93
30.77,74.26,3.75,29.56,18.12,13.61,0.58,4.31,26.68,0.91,5.9,85
41.63,94.54,7.42,30.7,21.63,15.75,0.58,4.37,27.83,1.1,6,86
41.06,90.51,2.57,26.62,16.05,18.76,0.66,5.08,31.53,0.87,5.35,95
36.35,86.97,2.47,28.41,16.94,14.34,0.59,7.76,30.83,1.3,11.6,87
43.36,111.13,3.68,37.47,22.74,13.78,0.73,6.14,31.37,1.74,15.13,101
50.52,118.89,3.99,36.62,22.14,14.17,0.69,7.32,34.52,1.83,14.78,111
50.06,117.86,4.11,38.91,23.8,13.23,0.71,7.35,34.56,1.8,9.53,107
51.5,123.44,5.91,40.1,25.55,14.37,0.74,7.21,31.57,2.18,15.13,113
48.51,115.06,4.51,36.61,22.44,15.65,0.65,6.45,34.62,1.86,12.88,107
55.2,136.99,3.57,40.49,24.28,15.37,0.74,9.55,36.1,2.24,19.35,114
59.8,146.25,5.28,47.46,28.9,17.95,0.79,10.09,37.07,2.41,18.76,127
59.21,140.7,3.97,37.75,22.57,16.4,0.81,7.18,41.34,1.83,11.34,132
48.49,137.92,2.93,34.71,20.48,19.61,0.71,5.63,38.94,1.39,8.01,124
37.8,115.93,5.39,36.39,22.71,15.9,0.56,7.18,36.69,3.26,13.07,106
43.82,119.4,4.29,35.96,22.45,16.27,0.59,6.48,40.44,1.94,13.25,114
45.6,116.3,4.55,34.95,22.16,16.25,0.67,5.57,36.41,1.88,11.7,106
39.01,104.02,4.71,32.84,21.16,14.24,0.58,5.26,34.99,1.52,9.57,102
31.28,84.24,2.63,27.38,16.5,14.06,0.46,7.11,53.76,1.15,11.96,93
37.69,80.2,5.95,34.78,23.18,15.89,0.57,8.13,43.5,1.33,12.54,89
33.48,79.56,3.5,25.54,16.22,14.29,0.48,5.59,41.68,0.85,7.16,78
33.08,85.8,4.7,34.43,21.92,13.2,0.68,6.35,34.53,1.31,7.86,80
40.63,99.2,6.5,41.49,27.11,16.04,0.75,8.36,29.18,1.51,12.75,91
42.14,105.98,7.75,41.35,28.05,13.09,0.77,8.54,31.83,1.41,14.18,100
31.45,73.52,3.62,29.76,18.56,12.4,0.51,8.56,32.91,4.19,10.04,87
36.35,98.89,3.8,32.58,20.25,12.85,0.54,9.78,42.54,1.48,12.47,82
32.69,82.36,3.97,40.08,24.09,12.16,0.63,7.85,46,2.26,15.23,91
41,102.32,4.6,41.38,25.55,12.37,0.67,8.61,37.66,2.18,15.01,102
37.57,97.74,3.48,35.15,21.37,11.56,0.54,6.78,39.51,1.52,9,95
39.47,111.85,3.88,34.63,20.98,12.53,0.55,7.05,47,1.67,12.24,104
33.26,87.34,3.07,28.9,17.74,11.91,0.5,5.59,40.01,1.02,9.89,91
43.07,109.83,3.22,33.19,20.12,14.45,0.61,6.17,42.42,1.76,14.37,96
30.74,67.2,2.92,30.7,18.5,12.78,0.51,2.86,42.07,1.13,8.95,94
25.52,60.36,2.9,28.22,17.19,13.04,0.54,3.16,37.92,1.1,7.59,69
24.77,59.67,2.78,25.56,15.12,11.97,0.5,3.73,39.44,0.75,3.95,69
27.5,61.15,2.68,26.94,16.33,11.99,0.53,3.66,42.82,0.87,3.95,70
34.65,83.12,6.98,38.86,26.08,14.05,0.77,6.3,45.19,1.55,8.79,96
29.87,81.6,2.89,32.63,19.38,10.98,0.6,4.16,46.82,1.44,8.4,92
36.16,98.68,4.14,34.65,21.2,11.81,0.65,4.87,49.41,1.69,14.14,102
43.87,116.45,3.31,30.94,18.98,13.17,0.6,5.83,61.91,1.65,11.53,108
51.92,134.45,4.83,37.2,23.05,15.48,0.71,6,54.12,1.8,14.25,124
41.82,112.97,3.04,27.4,16.87,11.89,0.6,7.03,46.78,1.21,9.22,112
39.66,98.53,3.67,26.75,16.3,12.63,0.63,6.19,48.48,1.25,5.41,103
38.87,101.79,2.19,24.08,14.32,13.06,0.58,6.81,45.87,1.01,5.35,98
36.43,111.66,2.86,24.25,15.02,15.53,0.56,5.57,40.78,0.92,4.44,96
38.41,141.06,3.1,26.61,16.47,10.86,0.49,8.07,41.64,1.29,7.24,111
36.05,146.83,1.46,23.87,13.67,16.18,0.43,9.12,47.23,1.3,4.57,119
32.12,123.19,1.55,25.55,14.72,20.57,0.48,11.55,42.01,1,5.53,110
36.53,126.81,3.4,32.84,20.05,27.01,0.53,12.2,36.18,2.19,10.37,106
43.68,135.12,6.78,41.05,26.43,22.07,0.8,13.57,33.27,4.06,26.06,118
52.95,152.18,13.86,54.4,39.49,19.48,1.08,12.38,33.49,6.25,35.39,130
47.23,152.96,5.38,42.65,26.82,20.71,0.78,11.17,39.92,5.02,33.18,133
46.82,139.1,7.03,40.85,27.2,21.34,0.76,11.69,35.35,4.91,33.17,132
46.39,139.05,9.34,44.32,30.85,21.97,0.8,16.44,35.22,5.89,42.79,125
48.29,136.64,1.98,27.81,16.23,20.92,0.72,9.88,47.78,3.01,28.16,121
37.24,95.62,1.63,24.18,13.98,16.92,0.59,5.39,52.22,1.34,9.3,104
